Source,Number of articles
www_nbr_bd_org.txt,2
mzamin_com.txt,1903
bdpressblog_wordpress_com.txt,2
80plus1_org.txt,76
santhia_pabna_gov_bd.txt,3
visitbangladesh_gov_bd.txt,1
wapad_in.txt,6
www_cpscbusms_edu_bd.txt,1
thestylesocial_com.txt,1
blogvani_com.txt,2
dse_com_bd.txt,1
www_rediff_com.txt,8
www_bhorerkagoj_net.txt,1646
brishtibilashini_blogspot_com.txt,5
www_sanyal_com.txt,1
prio_kobita_blogspot_com.txt,27
www_bideshbangla24_com.txt,189
nil_basona_blogspot_com.txt,9
dol_portal_gov_bd.txt,4
www_bpie_org.txt,1
www_chapainawabpbs_org.txt,4
shakilart_wordpress_com.txt,214
gmcf_rangpur_gov_bd.txt,2
dss_feni_gov_bd.txt,2
docslide_net.txt,1
www_paurainfo_gov_bd.txt,16
hcasouthatlantic_com.txt,1
www_blog_black_iz_com.txt,25
wankerclub_com.txt,3
quransunnah_co.txt,225
meditationrajyogabd_blogspot_com.txt,17
storify_com.txt,15
itunerbd_blogspot_com.txt,1
yourfreeware_org.txt,12
coxestore_com.txt,26
ofdatabaseandotherdemons_blogspot_co_il.txt,1
www_uttorergodhuli_com.txt,7
www_releasemyad_com.txt,10
www_beauty_tips_ml.txt,18
www_focgames_com.txt,2
www_woorank_com.txt,93
lifecarnival_com.txt,1
dphe_rangpur_gov_bd.txt,3
metropolitanpolice_rajshahi_gov_bd.txt,1
rightchoice_co_in.txt,1
food_kalapara_patuakhali_gov_bd.txt,1
info_natore_gov_bd.txt,1
anayetsk_blogspot_com.txt,52
cmp_gov_bd.txt,1
dae_feni_gov_bd.txt,2
coumc_com.txt,1
www_needrom_com.txt,5
diymediahome_org.txt,34
cri_org_bd.txt,1
allkoreaninfobd_blogspot_com.txt,1
dncc_gov_bd.txt,212
www_atlas_gov_bd.txt,5
sanemnet_org.txt,19
www_askwb_com.txt,7
www_bd_article_com.txt,58
imarthar_blogspot_com.txt,68
customs_barisal_gov_bd.txt,2
senzaymusic_com.txt,1
dups_bd_org.txt,2
www_muktakhabar_net.txt,15
istishon_com.txt,3305
dcbanglaschool_org.txt,2
watchingjustice_org.txt,2
www_anytolet_com.txt,5
bfidc_gov_bd.txt,1
cs_kurigram_gov_bd.txt,2
nimc_portal_gov_bd.txt,1
kolkata_indiacitys_com.txt,1
coastguard_gov_bd.txt,8
www_jpctrade_auto_com.txt,6
www_university_directory_eu.txt,8
www_kishorgonj_com.txt,30
arunimachakraborty_blogspot_com.txt,6
bma_org_bd.txt,1
www_w3db_xyz.txt,15
papers_ssrn_com.txt,1
dghs_rajshahidiv_gov_bd.txt,1
dhwanita_blogspot_com.txt,15
nilphamaritsc_gov_bd.txt,25
shobdomukhor_wordpress_com.txt,118
whereisbangladesh_wordpress_com.txt,1
www_educornerbd_com.txt,3
oneandahalfminutes_com.txt,1
indiandesiforum_com.txt,55
pro5computer_blogspot_com.txt,3
10jqka_com_cn_incom_pk.txt,1
www_dewangonjtsc_gov_bd.txt,3
shahmumin_blogspot_com.txt,1
www_step_dte_gov_bd.txt,145
qaelearn_com.txt,1
sofiqrahman402_blogspot_com.txt,36
shagorbukeora_blogspot_com.txt,4
banglaeboi_weebly_com.txt,40
moresongs_net.txt,1
www_bdthemebazar_com.txt,1
www_lovingbangladeshikitchen_com.txt,141
jahed313_wordpress_com.txt,48
www_netvaluator_com.txt,18
birol_dinajpur_gov_bd.txt,4
newmpegs_com.txt,6
dphe_sylhetdiv_gov_bd.txt,11
www_mate4all_com.txt,1
timewatch_com_bd.txt,2
bhb_portal_gov_bd.txt,1
tipstuner_namazsura_andro_io.txt,1
sec_ac_bd.txt,1
index_of_mp3se_com.txt,1
grameensolutions_com.txt,9
sriyoutube_com.txt,2
womensimagingcentre_com.txt,1
www_cutestat_com.txt,3
order_order_com.txt,1
aclandgurudaspur_gov_bd.txt,4
www_lakhokonthe_com.txt,14
blog_oxforddictionaries_com.txt,1
followambedkar_blogspot_com.txt,16
bida_portal_gov_bd.txt,1
www_dmoz_org.txt,3
www_slideshare_net.txt,300
debaratisblog_blogspot_in.txt,13
www_presentnewsbd_com.txt,21
main_dsebd_org.txt,1
www_ourtips_tk.txt,4
azadijobs_com.txt,98
www_radiotodaybd_com.txt,377
www_cbdb_cz.txt,3
digiheadlines_com.txt,1
it_wikipedia_org.txt,9
if4incomefreedom_blogspot_com.txt,1
jononeta_net.txt,45
seo_joypurhatsadar_joypurhat_gov_bd.txt,1
mybhabhi_com.txt,69
savings_rangpur_gov_bd.txt,2
vclibrary_wordpress_com.txt,2
www_video_search_us.txt,15
disaters_wikia_com.txt,1
phil_osophical_com.txt,1
starswallpaper_blogspot_com.txt,2
www_bengalinux_org.txt,8
socialnet_com_bd.txt,10
dao_khagrachhari_gov_bd.txt,2
rajubd_wordpress_com.txt,3
shaadi_muslim_blogspot_com.txt,3
dao_dinajpur_gov_bd.txt,2
nationalpolymer_net.txt,2
bmet_barguna_gov_bd.txt,2
dphe_rajshahi_gov_bd.txt,1
superpatanegra_com.txt,1
businessofscience_net.txt,1
goodmesto_ru.txt,1
www_ajkerpatrika_com.txt,7
elements_vanderkrogt_net.txt,1
bangladeshi_entertainment_blogspot_com.txt,2
www_gbnews24_com.txt,32
sureswar_bangladesh_blogspot_com.txt,1
zitu_ucoz_com.txt,22
howporstarsgrowit_com.txt,1
bloomfieldbangladesh_com.txt,6
bokasoka_blogspot_com.txt,29
mra_portal_gov_bd.txt,100
chitthacharcha_blogspot_com.txt,2
skyridgemedcenter_secure_ehc_com.txt,1
www_tripadvisor_com_sg.txt,1
ok_y_com.txt,1
www_pirojpur_gov_bd.txt,14
www_banglasongbad24_com.txt,128
ctpaxy_ru.txt,1
www_dnc_gov_bd.txt,1
spotsrmc_com.txt,1
shop_rocknationfest_com.txt,1
microfin360_com.txt,22
asitavsen_com.txt,6
swadeshbangla_com.txt,7
www_hussainidalan_com.txt,18
www_mant_org_in.txt,1
gisellchanden_wordpress_com.txt,1
www_futrlaw_org.txt,66
thetextilelearner_blogspot_com.txt,1
dnewsbd_com.txt,326
sonartoree_wordpress_com.txt,10
banglamagna_blogspot_com.txt,4
comilla_xyz.txt,2
69picturebd_blogspot_com.txt,5
yourporno_tv.txt,1
educationblogbd_com.txt,11
ko_appszoom_com.txt,4
audit_pd_com.txt,2
post_brahmanbaria_gov_bd.txt,2
answers_launchpad_net.txt,1
worldradiomap_com.txt,2
www_moind_gov_bd.txt,85
blogs_msdn_com.txt,4
www_elcoblogs_com.txt,16
www_tvclip_biz.txt,54
dss_joypurhatsadar_joypurhat_gov_bd.txt,1
trafficfm_org.txt,66
pbs1_dinajpur_gov_bd.txt,2
tubesmaza_info.txt,10264
search_video_net.txt,1
bauliana_blogspot_com.txt,53
fahadcare_wordpress_com.txt,68
indraindrajal_blogspot_com.txt,492
sarabangla24_com.txt,5
yahhoo_com_clearwebstats_com.txt,2
addons_mozilla_org.txt,1538
www_lighthousedisability_org_au.txt,1
www_antarvasnavideos_com.txt,1
www_lakshmipurbarta_net_bd.txt,5
bmet_chittagong_gov_bd.txt,2
dgda_gov_bd.txt,1
sskbs_blogspot_com.txt,4
wahedsujan_com.txt,20
bitac_noakhali_gov_bd.txt,2
youth_tanore_rajshahi_gov_bd.txt,1
tkquiz_com.txt,1
school_rajit_net.txt,7
rmg_study_cpd_org_bd.txt,11
powercell_ranksitt_net.txt,1
customs_kurigram_gov_bd.txt,2
raheamol_com.txt,13
es_memegenerator_net.txt,1
sylhetsangbad_com.txt,8
mymensingh_gov_bd.txt,4
businesssideofmedicine_com.txt,1
www_bengaltimes_in.txt,238
uclouvain_be_incom_pk.txt,1
bbaadmissionhelpline_blogspot_com.txt,33
theatrekolkata_wordpress_com.txt,1
www_josescelebritycentral_com.txt,1
savegooglereader_org.txt,2
izismile_com.txt,1
bangladesch_org.txt,40
betar_sylhet_gov_bd.txt,1
poriborton_com_incom_pk.txt,1
advancedcivilengineering_blogspot_com.txt,1
www_berc_org_bd.txt,11
climate_org.txt,48
ru_pinterest_com.txt,1
newbloggerfast_blogspot_com.txt,10
www_magpienews24_com.txt,106
webcg_net_incom_pk.txt,1
www_myrentbd_com.txt,3
chtnewsupdate_blogspot_com.txt,150
dpe_chittagong_gov_bd.txt,2
videobloggers_info.txt,36
internetmp3_org.txt,84
rebelpoetnazrul_weebly_com.txt,2
24work_blogspot_in.txt,1
bangla_se.txt,12
c_programming_practice_blogspot_com.txt,1
www_mpexo_com.txt,3
www_taazakhobor24_com.txt,3
lv_wikipedia_org.txt,1
peace_forum_blogspot_com.txt,2
www_eamardesh_com.txt,1
mahmudfaisal_wordpress_com.txt,1974
dimik_pub.txt,103
www_bandsintown_com.txt,1
mytimebd_com.txt,30
gopalgonjpbs_org_bd.txt,4
uplike_com.txt,6
iepaut_blogspot_com_br.txt,1
smef_org_bd.txt,6
www_banglanewsuk_com.txt,14
kushtiardiganta_com.txt,33
www_souravghosh_com.txt,2
pwd_chittagong_gov_bd.txt,2
aid_bd_org.txt,9
www_kachicharsdm_edu_bd.txt,3
bangladesh_maps_blogspot_com.txt,1
radiotolpar_com.txt,87
bengaliblogs_wordpress_com.txt,37
www_rakub_org_bd.txt,6
facebookgalleria_com.txt,1
www_karnafuli_com.txt,67
greenmartsupershop_com.txt,1
shahjahan1122_blogspot_com.txt,1
ibahelp_com.txt,13
anamariabrasil_blogspot_com.txt,1
www_monfakira_com.txt,2
www_lus_ac_bd_webstatsdomain_org.txt,5
gbmcwc_net.txt,7
ichchhamoti_blogspot_com.txt,15
www_studyhelps24_com.txt,3124
www_mtkcrom_com.txt,1
radio_shapludu_com.txt,5
bscic_dinajpur_gov_bd.txt,2
womensbreastcenterhouston_com.txt,1
carnetdeparo_blogspot_co_uk.txt,1
ovshake_blogspot_com_au.txt,1
www_onenewspage_com.txt,1
204_93_159_78.txt,6
khajamahbub1_blogspot_com.txt,922
www_drumtom_com.txt,1
raterkotha_blogspot_com.txt,5
www_own_free_website_com.txt,1
nata_gov_bd.txt,15
www_htglobal_org.txt,1
freebrandpicture_blogspot_com.txt,1
b_ok_org.txt,1
www_video_share_top.txt,7
direct_stream_blogspot_com.txt,1
tisuchi_wordpress_com.txt,1
www_bdsam_info.txt,14
musik_live_net.txt,1
wikieducator_org.txt,13
shishuacademy_feni_gov_bd.txt,2
newstimesbd_com.txt,522
seo_chittagongdiv_gov_bd.txt,1
biplabbangla_blogspot_com.txt,696
reb_barisaldiv_gov_bd.txt,2
rs_englishtokoreandictionary_andro_io.txt,1
www_hsttimymensingh_gov_bd.txt,1
topyaps_com.txt,1508
priyoresult_com.txt,7
wowlyf_wordpress_com.txt,139
btcl_pirojpur_gov_bd.txt,2
ddobadc_dinajpur_gov_bd.txt,2
mypornsnap_com.txt,1
flipbordnews_com.txt,1
www_acc_org_bd.txt,1
www_banglatribune_com.txt,30148
rumiahmed_wordpress_com.txt,108
amaderchhuti_com.txt,1588
ipobd_com.txt,1
downloadsfreemovies_blogspot_com.txt,1
fenchuganj_sylhet_gov_bd.txt,2
ces_bsdi_bd_org.txt,1
diylol_com.txt,1
protikbooks_com.txt,9
hanna_barbera_info.txt,1
www_parjatan_portal_gov_bd.txt,74
poavive_wordpress_com.txt,1
onlineitsolution_net.txt,133
faperta_umsu_ac_id.txt,1
fisheries_tanore_rajshahi_gov_bd.txt,1
gadgetgang7_com.txt,38
belize_360_news_in.txt,1
www_kingeshop_com.txt,3
newsguides_blogspot_com.txt,4
europe_ypard_net.txt,1
nl_wiktionary_org.txt,8
pbs_nilphamari_gov_bd.txt,3
online_tuner_blogspot_com.txt,3
www_brahmanbaria_gov_bd.txt,288
www_boomsocial_com.txt,4
hentai_xx_com.txt,127
heidykeller_blogspot_com.txt,1
www_pktvnews_net.txt,4
blog_ahmadfiroz_com.txt,22
www_mycarpaltunnel_com.txt,11
www_ctgpbs3_org.txt,6
rabiulkb_wordpress_com.txt,1
www_newsongbd_com.txt,17
nucb_bansdoc_gov_bd.txt,1
rahat_wallinside_com.txt,1
islamiaqida_wordpress_com.txt,34
ropchorcha_blogspot_com.txt,439
srot_co_in.txt,10
www_ipag_org.txt,1
alor_nishan_com.txt,47
stephaniemcmillan_org.txt,3
diutextile_blogspot_com.txt,2
sorolika_blogspot_ca.txt,13
www_worldbanglachannel_com.txt,6
boda_panchagarh_gov_bd.txt,3
ua_gorodnet_com.txt,2
fpo_dinajpur_gov_bd.txt,2
sawkat_blogspot_com.txt,16
bangladeshcouncil_com.txt,14
amarnetsystem_com.txt,1
quranpdf_blogspot_com.txt,1
ansarvdp_dinajpur_gov_bd.txt,2
v2_subscene_com.txt,5
senjibqa_wordpress_com.txt,1
pwd_sylhet_gov_bd.txt,1
indianllife_blogspot_in.txt,2
tanbreathes_blogspot_in.txt,3
www_babolbd_com.txt,4
blog_fhcanada_org.txt,1
mgnabi_wordpress_com.txt,29
bn_shajghor_com_bd.txt,4008
sanhati_com.txt,1
dwa_golapganj_sylhet_gov_bd.txt,1
popsup_net.txt,1
surajit_dasgupta_blogspot_com.txt,2
hifimov_com.txt,4
www_tiwari_me.txt,2
fishki_net.txt,1
biznz_org.txt,2
fatoabadsr_hathazari_chittagong_gov_bd.txt,1
southafricanews_wordpress_com.txt,1
smbadc_jamalpur_gov_bd.txt,1
narendramodivichar_blogspot_in.txt,9
www_listmywebsite_net.txt,1
www_ruprr_com.txt,10
www_rajshahi_xyz.txt,2
www_banglarkhabar24_com.txt,2
livenewsbd_com.txt,86
fopaperrmlp_casestudyhouse26_com.txt,1
www_freebanglatutorial_com.txt,1
sirajganjsadar_sirajganj_gov_bd.txt,2
e_learnbd24_blogspot_com.txt,4
www_buetradio_com.txt,13
mywomen_blogspot_co_uk.txt,1
whitebandaction_org.txt,1
kingdom_earningmoney2010_blogspot_com.txt,1
beanibazarnews24_com.txt,3
wallpapersworldbd_blogspot_ca.txt,1
youth_jamalpur_gov_bd.txt,1
de_findeen_com.txt,1
bengalimystery_com.txt,4
hridoysworld_blogspot_com.txt,25
www_helloeventz_com.txt,3
www_kitkatwords_com.txt,2
robinfilmmaker_wordpress_com.txt,1
www_talk4her_com.txt,1
www_ebek_rdcd_gov_bd.txt,10
blog_bgsusports_com.txt,1
www_starhostbd_com.txt,5
nitorbd_com.txt,3
broprof_ru.txt,1
ilan_us.txt,1
www_barisalaltafmhschool_edu_bd.txt,6
xnxx_films_com.txt,58
www_pornex_com.txt,9
indroyc_com.txt,12
www_babynology_com.txt,14
xzmlx_wordpress_com.txt,127
comillapoly_gov_bd.txt,1
www_smnpost_com.txt,1
dam_jamalpur_gov_bd.txt,1
sorejominbarta_com_incom_pk.txt,1
pathorghata_barguna_gov_bd.txt,4
ebookoftagore_weebly_com.txt,198
bmet_pabna_gov_bd.txt,1
blowflygirl_blogspot_ca.txt,1
kgdcl_gov_bd.txt,8
dundeebarta_net.txt,11
kutubdia_coxsbazar_gov_bd.txt,4
acl_kalapara_patuakhali_gov_bd.txt,1
n_logue_co_in.txt,1
rzetelne_recenzje_blogspot_com.txt,1
hachib_wordpress_com.txt,3
food_kalai_joypurhat_gov_bd.txt,1
urekait_com.txt,212
coxbangla_com.txt,186
gonjerhaat_com.txt,2
bhooterblog_com.txt,41
mofl_gov_bd.txt,3
nunnatanha_wordpress_com.txt,18
shibaloy_manikganj_gov_bd.txt,5
dae_adamdighi_bogra_gov_bd.txt,1
picturewallpapers_blogspot_com.txt,1
www_nationalanthems_me.txt,1
lyricstranslate_com.txt,14
www_sport_equipments_com.txt,1
a2ztubers_blogspot_com.txt,1
secbd_org.txt,1
www_byei_in.txt,1
imahedihasan_blogspot_com.txt,16
dghs_sylhetdiv_gov_bd.txt,1
karatoamsc_edu_bd.txt,5
www_airbnb_be.txt,1
best_web_sites_online_dhaka_com.txt,85
primenews24_com.txt,1
prothombarta_com.txt,6
www_fullmobilemovie_co.txt,5
202_4_112_235.txt,7
pwd_dinajpur_gov_bd.txt,3
sony_ebook_samples_com.txt,1
experiment_worldcat_org.txt,1
irbadc_noakhali_gov_bd.txt,2
tahamina_wordpress_com.txt,2
www_kradhikarycollege_org.txt,1
amoraltube_com.txt,646
realindianews_blogspot_com.txt,341
www_services_portal_gov_bd.txt,1
forex0127_com.txt,2
gomostapur_chapainawabganj_gov_bd.txt,4
pbs2_chittagong_gov_bd.txt,2
debtanu1971_wordpress_com.txt,1149
www_aamfoundation_com.txt,16
sondhan_com.txt,16
softwareprojectideas_blogspot_com.txt,1
www_wbhousing_gov_in.txt,1
www_grameen_com.txt,10
hbfc_moulvibazar_gov_bd.txt,15
fpo_khagrachhari_gov_bd.txt,2
shahadatinfo_blogspot_com.txt,67
www_banglaclick_com.txt,3
tarail_kishoreganj_gov_bd.txt,4
dwa_feni_gov_bd.txt,2
bn_goldvideochat_com.txt,6417
jalalabadgas_org_bd.txt,18
gpisp_net.txt,2
tahmidmc_blogspot_com_au.txt,1
earthfirstnews_wordpress_com.txt,3
atnnews24_com.txt,1
boihut_com.txt,44
joydhakaudio_wordpress_com.txt,6
cs_nilphamari_gov_bd.txt,2
missionfashionbd_com.txt,1
www_susastho_com.txt,17
smritilekha_chakraborty_blogspot_com.txt,37
urc_joypurhatsadar_joypurhat_gov_bd.txt,1
sowmenmitter_blogspot_com.txt,1
www_alorpathshala_org.txt,3
www_jagograhakjago_co_in.txt,1
dnc_bhola_gov_bd.txt,2
www_tutorialfind_com.txt,3
comillaboard_portal_gov_bd.txt,141
reflectionnews_com.txt,12
www_onbangladesh_net.txt,15
tipsboy9_tk.txt,3
officefurniturechairs_org.txt,1
largomedical_com.txt,1
hastakshep_com.txt,1
www_asiabarta24_news.txt,1
www_auditionform_in.txt,1
allindian_net.txt,1
kalapara_patuakhali_gov_bd.txt,393
www_en_lekhaporabd_com.txt,6
taxguidebd_com.txt,2
www_khulnanews_com.txt,41
bn_mujibnagar_com.txt,53
calcutta_youth_choir_blogspot_com.txt,1
www_ptd_gov_bd.txt,15
ejobscircular24_blogspot_com.txt,5835
chittagongdiv_gov_bd.txt,189
qitaltube_blogspot_com.txt,2
beststatusdaily_com.txt,1
mha_portal_gov_bd.txt,3
www_askives_com.txt,19
bddoctors_net.txt,25
newsboxbd_com.txt,6
wazakkir_asifulhaq_com.txt,2
chauddagram_comilla_gov_bd.txt,2
sports_bogra_gov_bd.txt,1
bdtribune_com.txt,353
byblogmarketing_com.txt,1
subujbangla_blogspot_com.txt,1
thegoodmorning_net.txt,1
old_silkcitynews_com.txt,2
www_sylhetaajkaal_com.txt,16
ansarvdp_golapganj_sylhet_gov_bd.txt,1
blog_dmrd_gov_bd.txt,1
madhupur_tangail_gov_bd.txt,3
www_niyogbiggopti_com.txt,159
www_nape_gov_bd.txt,23
banglaislamiboi_wordpress_com.txt,28
mcpsc_edu_bd.txt,23
tnb24_com.txt,6
talkteria_de_incom_pk.txt,1
websitedetective_net.txt,23
creativecommons_org.txt,3
ebgrammar_blogspot_com.txt,4
forexinbangladesh_com.txt,1
brdb_panchbibi_joypurhat_gov_bd.txt,1
wapwonx_co.txt,2
bdresults24_com.txt,5
eastwestriverfest_com.txt,1
www_dustumi_com.txt,21
gram_search_com.txt,1
citizenlab_org.txt,2
ansarvdp_moulvibazar_gov_bd.txt,41
subeen_com.txt,1738
www_onlinenewsvideo_net.txt,1
www_atheistmedia_com.txt,1
dailyknowledgetree_com.txt,1
citymaps_com.txt,1
todaybdnewspaper_com.txt,46
www_cooking_library_com.txt,25
dcceservice_com.txt,4
bdtoday_net_incom_pk.txt,1
topbdinfo_com.txt,2
www_cadetcollegeblog_com.txt,2073
shelf3d_com.txt,1
haldiamunicipality_org.txt,5
www_fuadcse_blogspot_com.txt,3
180_211_185_216.txt,2
newchudargolpo_blogspot_com.txt,32
www_goldenbangladesh_com.txt,4
allflashfilesst_blogspot_com.txt,2
www_2indya_com.txt,2
ehsanis_me.txt,4
debrajray_blogspot_com.txt,1
pageshd_com.txt,12
food_joypurhat_gov_bd.txt,1
www_carblogindia_com.txt,1
rohitpalit_com.txt,1
hu_wiktionary_org.txt,13
tl_wikibooks_org.txt,1
www_bdshop_com.txt,31
www_sid_gov_bd.txt,9
deo_khagrachhari_gov_bd.txt,3
elhurgador_blogspot_com.txt,3
www_bdnewsreviews_com.txt,4
nmi_gov_bd.txt,9
www_buymobile_com_bd.txt,20
aclandnarayanganjsadar_gov_bd.txt,4
bdcookguide_wordpress_com.txt,7
bangladesh_jantareview_com.txt,6
fpo_kalai_joypurhat_gov_bd.txt,1
www_mehedi_me.txt,1
dhakaartcenter_wordpress_com.txt,3
deo_noakhali_gov_bd.txt,2
dgfood_portal_gov_bd.txt,242
www_ratingfx_com.txt,3
smart_droid_com.txt,2
gulshan_girl_blogspot_com.txt,1
myspacectg_blogspot_com.txt,43
ibu_hamil_org.txt,1
medicalcitygreenoaks_com.txt,1
filetug_com_incom_pk.txt,1
mayuyo143_hatenablog_com.txt,1
kashiani_gopalganj_gov_bd.txt,4
madaripur_gov_bd.txt,3
6inone_blogspot_com.txt,1
www_newslocker_com.txt,9
btcl_com_bd.txt,1
wbmediareflections_in.txt,1
bnfe_bhola_gov_bd.txt,2
www_allianz_bielefeld_de.txt,1
madhabpur_habiganj_gov_bd.txt,7
ganermela_blogspot_com.txt,1
arthosuchak_blogspot_com.txt,12
moviebazaar121_blogspot_com.txt,3
www_kobo_com.txt,7
education_remmont_com.txt,1
www_thecrookeddope_com.txt,133
amaderpathshala_blogspot_com.txt,4
justporno_tv.txt,11
www_apdrwb_in.txt,10
wiki_xfce_org.txt,1
www_monerkhabor_com.txt,837
balderash_blogspot_com.txt,1
banerjeedebidas_blogspot_com.txt,1
studiobangla_com.txt,6
ajkerdeal_com.txt,6214
kothaypabo_com.txt,11
nirvanapeace_com.txt,1124
genderlog_com.txt,1
bkkb_chittagongdiv_gov_bd.txt,1
internet_grameenphone_com.txt,33
subhashishmusic_blogspot_com.txt,5
onlinecoaching_com_bd.txt,18
pannagroupbd_com.txt,1
www_hisaberkhata_com.txt,1
addressbangladesh_com.txt,451
sowrov_wordpress_com.txt,1
www_bloggermaruf_com.txt,7
saveigoogle_org.txt,182
belancer_com.txt,38
www_jamunatv_net.txt,8
onefrigs_com.txt,9
kutubdia_blogspot_com.txt,58
ec_habiganj_gov_bd.txt,1
cyborg_fantasy_blogspot_com.txt,26
oynaukri_com.txt,1
banderag_wordpress_com.txt,1
seo_khetlal_joypurhat_gov_bd.txt,1
chowdhury1_com.txt,1
junkfoodguy_com_incom_pk.txt,1
builttobrag_com.txt,13
bdeshusa_nybangla24_com.txt,2
portal_bitobi_net.txt,11
subarnachar_noakhali_gov_bd.txt,2
youth_joypurhat_gov_bd.txt,2
issuu_com.txt,6
facthai_wordpress_com.txt,1
naripokkho_org_bd.txt,1
bccij_com.txt,2
sushantakar40_blogspot_in.txt,1
sayafari_blogspot_com.txt,14
houstongallop_wordpress_com.txt,9
haryana2016result_blogspot_in.txt,3
censys_net.txt,1
fms_gov_bd.txt,1
amartone_com.txt,1749
sajjadmishu13_blogspot_com.txt,1
bangla24live_com.txt,41
jamdragonmusic_com.txt,1
bayshoremedical_secure_ehc_com.txt,1
www_btibd_com.txt,1
jamaatlies_blogspot_co_uk.txt,20
www_dimondclix_com.txt,1
www_waltonforum_com.txt,70
bellayet_wordpress_com.txt,561
brahmanpara_comilla_gov_bd.txt,2
bipsot_net.txt,4
androidsite_in.txt,1
www_alkawsar_com.txt,19
dundeebarta_com.txt,17
advanceseooptimization_blogspot_com.txt,1
www_ramakrishna_org_ar.txt,7
lged_kalapara_patuakhali_gov_bd.txt,1
www_shahnamabd_com.txt,8
www_faridmazumder_com.txt,2
www_ctn24_com.txt,214
amazingtours_com_bd.txt,1
missionariaelisangela_blogspot_com.txt,1
www_world_of_anika_blogspot_com.txt,1
amadershomoy24_com.txt,12
controle_dengue_andro_io.txt,1
freebanglasongmp3_blogspot_com.txt,3
tha_hablaa_com.txt,1
www_thefishsite_com.txt,17
sahana_neoc_gov_np.txt,2
www_dis_gov_bd.txt,4
cs_barguna_gov_bd.txt,2
motj_portal_gov_bd.txt,1
janobin_weebly_com.txt,3
blog_gmane_org.txt,2
refugeesprobleminindia_blogspot_com.txt,3
www_ivacbd_com.txt,4
www_exoticindia_com.txt,1
bbs_tangail_gov_bd.txt,19
www_aroyfloyd_blogspot_com.txt,17
deo_kalapara_patuakhali_gov_bd.txt,1
www_newsbrahmanbaria_com.txt,7
arion_prayer_helper_andro_io.txt,1
www_goethe_verlag_com.txt,8798
mmcollege_edu_bd.txt,17
www_shoppersbd_com.txt,8
paninikeypad_com.txt,8
www1_nyc_gov.txt,3
parhamdoctors_com.txt,1
adbritedirectory_com.txt,1
subscene_com.txt,635
www_talkativepictures_com.txt,1
www_kasperwindow_com.txt,3
bangladesh_life_blogspot_com.txt,2
www_eduliture_com.txt,6
rcpsych_ac_uk.txt,1
cht_org_weebly_com.txt,1
beegvideoz_com.txt,422
lookbd_blogspot_co_uk.txt,1
gazitv_com.txt,25
www_box10_com.txt,1
dwa_khetlal_joypurhat_gov_bd.txt,1
en_unionpedia_org.txt,1
omgrocknews_com.txt,465
addakhana_com.txt,42
pslmc_com.txt,1
www_monsoonfilmsbd_com.txt,1
nilgolpo_blogspot_com.txt,30
food_barisaldiv_gov_bd.txt,2
medicaladvicebd_com.txt,22
telekotha_blogspot_com.txt,1
www_jahapursecondaryschool_edu_bd.txt,4
www_blog_zahidur_com.txt,82
popular24news_com.txt,62
kumrinajarpurbdm_edu_bd.txt,3
bgmhighschool_edu_bd.txt,7
wbprd_gov_in.txt,1
distrowatch_com.txt,15
www_spiaggia59riccione_it.txt,1
newbdsonglyrics_wordpress_com.txt,104
captnarendra_blogspot_com.txt,1
www_getvamos_com.txt,10
nipunworldbd_wordpress_com.txt,29
loco_ubuntu_com.txt,1
sufia_eti_blogspot_com.txt,11
masjidcouncil_org.txt,1
bdjokes_com.txt,716
conspiracytheorydigest_wordpress_com.txt,1
